elapsed_s,lat_deg,lon_deg,yaw_rad,speed_mps,depth_m,alt_asf_m
5.723967952,39.00011147,-76.5,-6.815510861e-13,3,0,60
5.774140921,39.00011282,-76.5,-1.038253962e-11,3,0,60
5.824335488,39.00011418,-76.5,-1.969222406e-12,3,0,60
5.874530012,39.00011552,-76.5,1.32600086e-11,3,0,60
5.924761235,39.00011688,-76.5,-1.456592085e-11,3,0,60
5.97498356,39.00011823,-76.5,1.917664415e-12,3,0,60
6.025189063,39.00011958,-76.5,-5.066036191e-12,3,0,60
6.075431209,39.00012093,-76.5,-1.115726258e-11,3,0,60
6.125634005,39.00012228,-76.5,-1.282333681e-12,3,0,60
6.175858299,39.00012363,-76.5,3.520583648e-12,3,0,60
6.226041336,39.00012498,-76.5,-8.394985997e-12,3,0,60
6.276239425,39.00012633,-76.5,-9.506161028e-12,3,0,60
6.326476308,39.00012769,-76.5,-1.149112601e-12,3,0,60
6.376670543,39.00012904,-76.5,-1.215317303e-11,3,0,60
6.426893942,39.00013039,-76.5,3.204943117e-12,3,0,60
6.477209666,39.00013174,-76.5,-2.032526235e-12,3,0,60
6.527450642,39.00013309,-76.5,6.086958409e-12,3,0,60
6.577667972,39.00013444,-76.5,8.635329945e-12,3,0,60
6.627930568,39.00013579,-76.5,1.063293104e-11,3,0,60
6.678135422,39.00013714,-76.5,2.748511979e-13,3,0,60
6.728342299,39.00013849,-76.5,9.454310707e-12,3,0,60
6.778530514,39.00013985,-76.5,-3.13250221e-12,3,0,60
6.828751302,39.0001412,-76.5,-4.267887863e-12,3,0,60
6.878983407,39.00014255,-76.5,-6.641755536e-14,3,0,60
6.929212885,39.0001439,-76.5,2.005550937e-12,3,0,60
6.979431116,39.00014525,-76.5,4.002156667e-12,3,0,60
7.029628382,39.0001466,-76.5,-3.16356665e-12,3,0,60
7.079842406,39.00014795,-76.5,-6.617598931e-12,3,0,60
7.13004512,39.0001493,-76.5,1.47212635e-12,3,0,60
7.180343214,39.00015066,-76.5,-7.659858931e-12,3,0,60
7.230622116,39.00015201,-76.5,-6.299722902e-12,3,0,60
7.280829898,39.00015336,-76.5,3.028366695e-12,3,0,60
7.331008312,39.00015471,-76.5,-6.497331359e-14,3,0,60
7.381211705,39.00015606,-76.5,7.385492394e-12,3,0,60
7.431414271,39.00015741,-76.5,-5.2823632e-12,3,0,60
7.481649539,39.00015876,-76.5,-8.189466209e-12,3,0,60
7.531905537,39.00016011,-76.5,-3.153479511e-12,3,0,60
7.582091868,39.00016146,-76.5,-1.434613472e-11,3,0,60
7.632266674,39.00016282,-76.5,-1.41114732e-12,3,0,60
7.682437065,39.00016417,-76.5,-6.33207238e-12,3,0,60
7.732618632,39.00016552,-76.5,-5.677137774e-12,3,0,60
7.782799422,39.00016687,-76.5,-8.838780102e-13,3,0,60
7.833056563,39.00016822,-76.5,1.125871858e-12,3,0,60
7.88325318,39.00016957,-76.5,-2.116036237e-12,3,0,60
7.933499551,39.00017092,-76.5,-6.432207644e-12,3,0,60
7.983665874,39.00017227,-76.5,-9.3106956e-12,3,0,60
8.033829319,39.00017362,-76.5,1.053087708e-11,3,0,60
8.084105089,39.00017633,-76.5,3.185571973e-12,3,0,60
8.134285208,39.00017768,-76.5,9.089526647e-12,3,0,60
8.184505237,39.00017903,-76.5,8.503428039e-12,3,0,60
8.234682563,39.00018038,-76.5,-7.716385963e-13,3,0,60
8.284848899,39.00018173,-76.5,-9.747429395e-12,3,0,60
8.335025969,39.00018308,-76.5,6.366238122e-12,3,0,60
8.385229853,39.00018443,-76.5,-8.81438038e-14,3,0,60
8.435447536,39.00018579,-76.5,8.902350833e-12,3,0,60
8.48563492,39.00018714,-76.5,-2.642408926e-12,3,0,60
8.535866954,39.00018849,-76.5,6.9016004e-13,3,0,60
8.586068011,39.00018984,-76.5,-2.503537768e-12,3,0,60
8.636256798,39.00019119,-76.5,2.075893267e-12,3,0,60
8.686433715,39.00019254,-76.5,-6.042965031e-12,3,0,60
8.736618305,39.00019389,-76.5,-8.060458174e-12,3,0,60
8.786786006,39.00019524,-76.5,4.79178201e-12,3,0,60
8.836951328,39.00019659,-76.5,-9.292616408e-12,3,0,60
8.887115586,39.00019795,-76.5,-8.109044324e-12,3,0,60
8.937290328,39.0001993,-76.5,1.102422594e-11,3,0,60
8.987537543,39.00020065,-76.5,2.97534384e-12,3,0,60
9.03777774,39.000202,-76.5,6.903219096e-13,3,0,60
9.087955223,39.00020335,-76.5,4.664567193e-12,3,0,60
9.138121941,39.0002047,-76.5,-1.632534913e-12,3,0,60
9.188376289,39.00020605,-76.5,7.130022495e-12,3,0,60
9.238632358,39.0002074,-76.5,-1.706780275e-12,3,0,60
9.288889331,39.00020876,-76.5,-2.648053423e-12,3,0,60
9.339080528,39.00021011,-76.5,7.223121235e-12,3,0,60
9.389322643,39.00021146,-76.5,1.384310327e-12,3,0,60
9.439514386,39.00021281,-76.5,8.647447964e-13,3,0,60
9.489726475,39.00021416,-76.5,-4.716675743e-13,3,0,60
9.539909294,39.00021551,-76.5,-1.211436535e-11,3,0,60
9.59008433,39.00021686,-76.5,-7.600814159e-12,3,0,60
9.640242809,39.00021821,-76.5,-2.384733482e-12,3,0,60
9.690395951,39.00021956,-76.5,-5.013300204e-12,3,0,60
9.740553725,39.00022092,-76.5,4.997574695e-12,3,0,60
9.790722929,39.00022227,-76.5,7.845623147e-12,3,0,60
9.840871114,39.00022362,-76.5,-3.228040364e-12,3,0,60
9.891033657,39.00022497,-76.5,-8.604898853e-12,3,0,60
9.941214919,39.00022632,-76.5,1.789395547e-12,3,0,60
9.991405669,39.00022767,-76.5,4.614688802e-12,3,0,60
